x,y,p,Ux,Uy,Uz
0.114471,0.0049522,0.0,0.640145,0.201283,-0.0012158
0.114471,0.0052717,0.0,0.640101,0.213147,-0.00136567
0.114471,0.00559119,0.0,0.640056,0.225612,-0.00153331
0.114471,0.00591069,0.0,0.640011,0.237964,-0.00170865
0.114471,0.00623019,0.0,0.639967,0.250106,-0.00189082
0.114471,0.00654969,0.0,0.639923,0.262183,-0.00208036
0.114471,0.00686918,0.0,0.639878,0.274188,-0.00227928
0.114471,0.00718868,0.0,0.639835,0.286127,-0.00248381
0.114471,0.00750818,0.0,0.63979,0.297999,-0.00269931
0.114471,0.00782767,0.0,0.639746,0.309792,-0.00291958
0.114471,0.00814717,0.0,0.639702,0.321529,-0.00314986
0.114471,0.00846667,0.0,0.639658,0.33319,-0.0033856
0.114471,0.00878616,0.0,0.639614,0.344793,-0.003629
0.114471,0.00910566,0.0,0.639569,0.356328,-0.00387975
0.114471,0.00942516,0.0,0.639525,0.367799,-0.00413531
0.114471,0.00974465,0.0,0.63948,0.37921,-0.00440063
0.114471,0.0100641,0.0,0.639435,0.390551,-0.00466739
0.114471,0.0103836,0.0,0.639389,0.401842,-0.00494677
0.114471,0.0107031,0.0,0.639344,0.413048,-0.00522578
0.114471,0.0110226,0.0,0.639297,0.424215,-0.00551608
0.114471,0.0113421,0.0,0.639251,0.435302,-0.00580748
0.114471,0.0116616,0.0,0.639204,0.446345,-0.00610723
0.114471,0.0119811,0.0,0.639156,0.457317,-0.0064104
0.114471,0.0123006,0.0,0.639108,0.468238,-0.00671873
0.114471,0.0126201,0.0,0.639059,0.479099,-0.0070329
0.114471,0.0129396,0.0,0.639011,0.489761,-0.00734487
0.114471,0.0132591,0.0,0.638961,0.500279,-0.00766201
0.114471,0.0135786,0.0,0.63891,0.511148,-0.00799024
0.114471,0.0138981,0.0,0.638856,0.522167,-0.00833627
0.114471,0.0142176,0.0,0.638804,0.532735,-0.008666
0.114471,0.0145371,0.0,0.638751,0.543276,-0.00900703
0.114471,0.0148566,0.0,0.638697,0.55373,-0.00934438
0.114471,0.0151761,0.0,0.638641,0.564159,-0.0096905
0.114471,0.0154956,0.0,0.638585,0.574507,-0.0100339
0.114471,0.0158151,0.0,0.638527,0.584832,-0.0103856
0.114471,0.0161346,0.0,0.638469,0.595067,-0.0107328
0.114471,0.0164541,0.0,0.638409,0.605299,-0.0110906
0.114471,0.0167736,0.0,0.638349,0.615416,-0.011439
0.114471,0.0170931,0.0,0.638287,0.62555,-0.0118022
0.114471,0.0174126,0.0,0.638224,0.635563,-0.012154
0.114471,0.0177321,0.0,0.638159,0.645578,-0.0125171
0.114471,0.0180516,0.0,0.638094,0.655519,-0.0128761
0.114471,0.0183711,0.0,0.638027,0.665401,-0.0132346
0.114471,0.0186906,0.0,0.637959,0.675294,-0.0136024
0.114471,0.0190101,0.0,0.637889,0.685034,-0.0139552
0.114471,0.0193296,0.0,0.637817,0.694805,-0.0143221
0.114471,0.0196491,0.0,0.637745,0.704507,-0.014684
0.114471,0.0199686,0.0,0.637671,0.714119,-0.0150389
0.114471,0.020288,0.0,0.637595,0.723766,-0.0154077
0.114471,0.0206075,0.0,0.637518,0.733288,-0.0157634
0.114471,0.020927,0.0,0.637439,0.742769,-0.016119
0.114471,0.0212465,0.0,0.637359,0.75228,-0.0164854
0.114471,0.021566,0.0,0.637277,0.761638,-0.0168354
0.114471,0.0218855,0.0,0.637193,0.770973,-0.0171872
0.114471,0.022205,0.0,0.637109,0.780342,-0.0175493
0.114471,0.0225245,0.0,0.637019,0.789801,-0.0179039
0.114471,0.022844,0.0,0.636927,0.799312,-0.0182599
0.114471,0.0231635,0.0,0.636833,0.808875,-0.018629
0.114471,0.023483,0.0,0.63674,0.818037,-0.0189747
0.114471,0.0238025,0.0,0.636647,0.826782,-0.019296
0.114471,0.024122,0.0,0.636554,0.835572,-0.0196288
0.114471,0.0244415,0.0,0.63646,0.84438,-0.0199661
0.114471,0.024761,0.0,0.636361,0.853167,-0.0202913
0.114471,0.0250805,0.0,0.636259,0.86194,-0.0206084
0.114471,0.0254,0.0,0.636156,0.870765,-0.0209367
0.115093,0.00015975,0.0,0.640129,0.00682377,-1.32862e-06
0.115093,0.00047925,0.0,0.640078,0.020382,-1.1862e-05
0.115093,0.00079874,0.0,0.640028,0.0338635,-3.28218e-05
0.115093,0.00111824,0.0,0.639978,0.0472604,-6.41927e-05
0.115093,0.00143774,0.0,0.639928,0.0605818,-0.000105736
0.115093,0.00175723,0.0,0.639879,0.073826,-0.000157154
0.115093,0.00207673,0.0,0.639831,0.0869904,-0.000219064
0.115093,0.00239623,0.0,0.639783,0.100081,-0.000290648
0.115093,0.00271572,0.0,0.639735,0.113092,-0.000371986
0.115093,0.00303522,0.0,0.639688,0.126026,-0.000463099
0.115093,0.00335472,0.0,0.639641,0.138883,-0.00056358
0.115093,0.00367421,0.0,0.639594,0.151672,-0.000672655
0.115093,0.00399371,0.0,0.639548,0.164384,-0.000792161
0.115093,0.00431321,0.0,0.639502,0.177005,-0.000921704
0.115093,0.0046327,0.0,0.639457,0.189575,-0.00105788
0.115093,0.0049522,0.0,0.639414,0.201582,-0.00119978
0.115093,0.0052717,0.0,0.63937,0.213461,-0.00134604
0.115093,0.00559119,0.0,0.639326,0.225936,-0.00151161
0.115093,0.00591069,0.0,0.639281,0.238309,-0.00168484
0.115093,0.00623019,0.0,0.639238,0.250478,-0.00186272
0.115093,0.00654969,0.0,0.639193,0.262557,-0.00205211
0.115093,0.00686918,0.0,0.63915,0.274588,-0.00224636
0.115093,0.00718868,0.0,0.639106,0.286529,-0.00245076
0.115093,0.00750818,0.0,0.639062,0.298426,-0.00266123
0.115093,0.00782767,0.0,0.639019,0.310229,-0.00287965
0.115093,0.00814717,0.0,0.638975,0.321985,-0.00310624
0.115093,0.00846667,0.0,0.638932,0.333663,-0.00333754
0.115093,0.00878616,0.0,0.638888,0.345274,-0.00357963
0.115093,0.00910566,0.0,0.638844,0.356829,-0.0038243
0.115093,0.00942516,0.0,0.6388,0.368305,-0.00407991
0.115093,0.00974465,0.0,0.638755,0.379734,-0.00433882
0.115093,0.0100641,0.0,0.638711,0.391079,-0.00460569
0.115093,0.0103836,0.0,0.638666,0.402388,-0.00487835
0.115093,0.0107031,0.0,0.638621,0.413604,-0.00515556
0.115093,0.0110226,0.0,0.638575,0.424787,-0.00544106
0.115093,0.0113421,0.0,0.638529,0.435883,-0.00572806
0.115093,0.0116616,0.0,0.638482,0.446937,-0.00602523
0.115093,0.0119811,0.0,0.638435,0.45792,-0.00632164
0.115093,0.0123006,0.0,0.638387,0.468849,-0.00662954
0.115093,0.0126201,0.0,0.63834,0.479719,-0.00693575
0.115093,0.0129396,0.0,0.638291,0.490411,-0.00724895
0.115093,0.0132591,0.0,0.638242,0.500938,-0.00755807
0.115093,0.0135786,0.0,0.638191,0.511758,-0.00788531
0.115093,0.0138981,0.0,0.638139,0.522773,-0.00822287
0.115093,0.0142176,0.0,0.638087,0.533392,-0.00855255
0.115093,0.0145371,0.0,0.638034,0.543945,-0.0088884
0.115093,0.0148566,0.0,0.63798,0.554399,-0.00922135
0.115093,0.0151761,0.0,0.637925,0.564841,-0.00956402
0.115093,0.0154956,0.0,0.637869,0.575186,-0.00990236
0.115093,0.0158151,0.0,0.637812,0.585525,-0.0102508
0.115093,0.0161346,0.0,0.637755,0.595757,-0.0105939
0.115093,0.0164541,0.0,0.637696,0.605998,-0.0109467
0.115093,0.0167736,0.0,0.637635,0.616118,-0.0112942
0.115093,0.0170931,0.0,0.637574,0.626241,-0.0116477
0.115093,0.0174126,0.0,0.637511,0.636275,-0.0120014
0.115093,0.0177321,0.0,0.637448,0.646272,-0.0123527
0.115093,0.0180516,0.0,0.637383,0.656238,-0.012714
0.115093,0.0183711,0.0,0.637316,0.666108,-0.0130661
0.115093,0.0186906,0.0,0.637249,0.675997,-0.0134284
0.115093,0.0190101,0.0,0.637179,0.685758,-0.0137832
0.115093,0.0193296,0.0,0.637109,0.6955,-0.0141368
0.115093,0.0196491,0.0,0.637037,0.705233,-0.0145017
0.115093,0.0199686,0.0,0.636963,0.714838,-0.0148537
0.115093,0.020288,0.0,0.636889,0.724456,-0.0152113
0.115093,0.0206075,0.0,0.636812,0.734013,-0.0155706
0.115093,0.020927,0.0,0.636734,0.743476,-0.0159202
0.115093,0.0212465,0.0,0.636655,0.752962,-0.0162777
0.115093,0.021566,0.0,0.636573,0.762358,-0.0166318
0.115093,0.0218855,0.0,0.63649,0.771673,-0.0169772
0.115093,0.022205,0.0,0.636406,0.781012,-0.01733
0.115093,0.0225245,0.0,0.636318,0.790445,-0.0176868
0.115093,0.022844,0.0,0.636226,0.799939,-0.0180384
0.115093,0.0231635,0.0,0.636134,0.809452,-0.0183947
0.115093,0.023483,0.0,0.636041,0.818785,-0.0187504
0.115093,0.0238025,0.0,0.635948,0.82753,-0.0190717
0.115093,0.024122,0.0,0.635856,0.836275,-0.0193931
0.115093,0.0244415,0.0,0.635762,0.845056,-0.0197234
0.115093,0.024761,0.0,0.635665,0.853851,-0.020053
0.115093,0.0250805,0.0,0.635564,0.862623,-0.02037
0.115093,0.0254,0.0,0.635462,0.871395,-0.0206871
0.115715,0.00015975,0.0,0.639391,0.00683393,-1.30456e-06
0.115715,0.00047925,0.0,0.63934,0.0204126,-1.16591e-05
0.115715,0.00079874,0.0,0.639291,0.0339101,-3.23405e-05
0.115715,0.00111824,0.0,0.639241,0.0473289,-6.31748e-05
0.115715,0.00143774,0.0,0.639192,0.0606697,-0.00010409
0.115715,0.00175723,0.0,0.639144,0.0739358,-0.000154673
0.115715,0.00207673,0.0,0.639096,0.0871169,-0.000215752
0.115715,0.00239623,0.0,0.639048,0.100223,-0.000286486
0.115715,0.00271572,0.0,0.639001,0.113253,-0.000366766
0.115715,0.00303522,0.0,0.638954,0.126206,-0.000456562
0.115715,0.00335472,0.0,0.638907,0.139085,-0.000555403
0.115715,0.00367421,0.0,0.638861,0.151898,-0.000662588
0.115715,0.00399371,0.0,0.638816,0.16461,-0.00078194
0.115715,0.00431321,0.0,0.63877,0.177258,-0.000908937
0.115715,0.0046327,0.0,0.638725,0.189852,-0.00104263
0.115715,0.0049522,0.0,0.638682,0.201879,-0.00118402
0.115715,0.0052717,0.0,0.63864,0.213789,-0.00132675
0.115715,0.00559119,0.0,0.638595,0.226246,-0.00149187
0.115715,0.00591069,0.0,0.638551,0.238654,-0.00166103
0.115715,0.00623019,0.0,0.638507,0.250823,-0.00183884
0.115715,0.00654969,0.0,0.638464,0.262931,-0.00202385
0.115715,0.00686918,0.0,0.638421,0.274975,-0.00221568
0.115715,0.00718868,0.0,0.638377,0.286931,-0.00241772
0.115715,0.00750818,0.0,0.638334,0.298852,-0.00262316
0.115715,0.00782767,0.0,0.638291,0.310659,-0.00284147
0.115715,0.00814717,0.0,0.638248,0.32244,-0.00306261
0.115715,0.00846667,0.0,0.638205,0.334118,-0.00329391
0.115715,0.00878616,0.0,0.638161,0.345755,-0.00353025
0.115715,0.00910566,0.0,0.638118,0.357314,-0.00377376
0.115715,0.00942516,0.0,0.638074,0.36881,-0.0040245
0.115715,0.00974465,0.0,0.638031,0.380251,-0.0042797
0.115715,0.0100641,0.0,0.637987,0.391608,-0.00454399
0.115715,0.0103836,0.0,0.637942,0.402932,-0.00481036
0.115715,0.0107031,0.0,0.637897,0.414155,-0.00508732
0.115715,0.0110226,0.0,0.637852,0.425359,-0.00536604
0.115715,0.0113421,0.0,0.637806,0.436455,-0.00565304
0.115715,0.0116616,0.0,0.63776,0.447529,-0.00594323
0.115715,0.0119811,0.0,0.637714,0.458512,-0.00623963
0.115715,0.0123006,0.0,0.637667,0.46946,-0.00654036
0.115715,0.0126201,0.0,0.637619,0.480332,-0.00684555
0.115715,0.0129396,0.0,0.637571,0.491061,-0.00715302
0.115715,0.0132591,0.0,0.637523,0.501591,-0.00745947
0.115715,0.0135786,0.0,0.637473,0.512368,-0.00778038
0.115715,0.0138981,0.0,0.637421,0.52338,-0.00811151
0.115715,0.0142176,0.0,0.637369,0.534048,-0.00844134
0.115715,0.0145371,0.0,0.637317,0.544607,-0.00876904
0.115715,0.0148566,0.0,0.637263,0.555068,-0.00910272
0.115715,0.0151761,0.0,0.637209,0.565522,-0.00943744
0.115715,0.0154956,0.0,0.637154,0.575868,-0.00977589
0.115715,0.0158151,0.0,0.637098,0.586213,-0.0101156
0.115715,0.0161346,0.0,0.63704,0.596451,-0.0104591
0.115715,0.0164541,0.0,0.636982,0.606683,-0.0108022
0.115715,0.0167736,0.0,0.636922,0.616822,-0.0111507
0.115715,0.0170931,0.0,0.636861,0.626938,-0.0114978
0.115715,0.0174126,0.0,0.636799,0.636988,-0.0118489
0.115715,0.0177321,0.0,0.636736,0.646983,-0.012199
0.115715,0.0180516,0.0,0.636672,0.656957,-0.0125519
0.115715,0.0183711,0.0,0.636605,0.666827,-0.012904
0.115715,0.0186906,0.0,0.636539,0.676698,-0.0132561
0.115715,0.0190101,0.0,0.63647,0.686481,-0.0136112
0.115715,0.0193296,0.0,0.6364,0.696222,-0.013964
0.115715,0.0196491,0.0,0.63633,0.705958,-0.0143195
0.115715,0.0199686,0.0,0.636256,0.715563,-0.0146715
0.115715,0.020288,0.0,0.636182,0.725168,-0.0150236
0.115715,0.0206075,0.0,0.636106,0.734737,-0.0153778
0.115715,0.020927,0.0,0.636028,0.744201,-0.0157274
0.115715,0.0212465,0.0,0.63595,0.753664,-0.0160771
0.115715,0.021566,0.0,0.635869,0.763079,-0.0164282
0.115715,0.0218855,0.0,0.635786,0.772393,-0.0167736
0.115715,0.022205,0.0,0.635703,0.781708,-0.017119
0.115715,0.0225245,0.0,0.635617,0.791089,-0.0174696
0.115715,0.022844,0.0,0.635526,0.800584,-0.0178213
0.115715,0.0231635,0.0,0.635434,0.810078,-0.0181729
0.115715,0.023483,0.0,0.635342,0.819534,-0.0185261
0.115715,0.0238025,0.0,0.635249,0.828279,-0.0188474
0.115715,0.024122,0.0,0.635157,0.837024,-0.0191687
0.115715,0.0244415,0.0,0.635064,0.845769,-0.0194901
0.115715,0.024761,0.0,0.63497,0.854534,-0.0198147
0.115715,0.0250805,0.0,0.634868,0.863306,-0.0201317
0.115715,0.0254,0.0,0.634766,0.872079,-0.0204488
0.116338,0.00015975,0.0,0.638641,0.00684418,-1.28472e-06
0.116338,0.00047925,0.0,0.638591,0.020442,-1.15028e-05
0.116338,0.00079874,0.0,0.638543,0.0339603,-3.18778e-05
0.116338,0.00111824,0.0,0.638494,0.0474021,-6.21764e-05
0.116338,0.00143774,0.0,0.638446,0.0607632,-0.000102446
0.116338,0.00175723,0.0,0.638398,0.0740412,-0.000152571
0.116338,0.00207673,0.0,0.638351,0.0872503,-0.000212333
0.116338,0.00239623,0.0,0.638304,0.100373,-0.000282137
0.116338,0.00271572,0.0,0.638257,0.113421,-0.000361243
0.116338,0.00303522,0.0,0.638211,0.126394,-0.000449558
0.116338,0.00335472,0.0,0.638165,0.139296,-0.000546536
0.116338,0.00367421,0.0,0.638119,0.152111,-0.000653534
0.116338,0.00399371,0.0,0.638074,0.164846,-0.000770733
0.116338,0.00431321,0.0,0.63803,0.177521,-0.000894797
0.116338,0.0046327,0.0,0.637985,0.190114,-0.00102849
0.116338,0.0049522,0.0,0.637943,0.202186,-0.00116652
0.116338,0.0052717,0.0,0.6379,0.214102,-0.00130863
0.116338,0.00559119,0.0,0.637857,0.226563,-0.00147017
0.116338,0.00591069,0.0,0.637813,0.238998,-0.00163617
0.116338,0.00623019,0.0,0.63777,0.251174,-0.00181293
0.116338,0.00654969,0.0,0.637728,0.263308,-0.00199334
0.116338,0.00686918,0.0,0.637684,0.275352,-0.00218517
0.116338,0.00718868,0.0,0.637642,0.287335,-0.00238227
0.116338,0.00750818,0.0,0.637599,0.299256,-0.00258771
0.116338,0.00782767,0.0,0.637557,0.311087,-0.00280078
0.116338,0.00814717,0.0,0.637514,0.322882,-0.00301935
0.116338,0.00846667,0.0,0.637471,0.334571,-0.00324767
0.116338,0.00878616,0.0,0.637429,0.34623,-0.00347857
0.116338,0.00910566,0.0,0.637386,0.357791,-0.00372168
0.116338,0.00942516,0.0,0.637343,0.369309,-0.00396631
0.116338,0.00974465,0.0,0.637299,0.38075,-0.0042215
0.116338,0.0100641,0.0,0.637256,0.392129,-0.00447942
0.116338,0.0103836,0.0,0.637212,0.403453,-0.00474579
0.116338,0.0107031,0.0,0.637167,0.414695,-0.00501613
0.116338,0.0110226,0.0,0.637122,0.425905,-0.0052931
0.116338,0.0113421,0.0,0.637077,0.437015,-0.005575
0.116338,0.0116616,0.0,0.637032,0.448103,-0.00586144
0.116338,0.0119811,0.0,0.636986,0.45909,-0.00615453
0.116338,0.0123006,0.0,0.636939,0.470054,-0.00644935
0.116338,0.0126201,0.0,0.636892,0.480927,-0.00675318
0.116338,0.0129396,0.0,0.636845,0.491693,-0.00705396
0.116338,0.0132591,0.0,0.636797,0.502224,-0.0073604
0.116338,0.0135786,0.0,0.636748,0.512953,-0.00767219
0.116338,0.0138981,0.0,0.636696,0.523965,-0.00800332
0.116338,0.0142176,0.0,0.636644,0.534681,-0.00832685
0.116338,0.0145371,0.0,0.636593,0.54524,-0.00865393
0.116338,0.0148566,0.0,0.63654,0.555712,-0.00898048
0.116338,0.0151761,0.0,0.636486,0.566166,-0.00931344
0.116338,0.0154956,0.0,0.636431,0.576522,-0.00964546
0.116338,0.0158151,0.0,0.636376,0.586866,-0.0099838
0.116338,0.0161346,0.0,0.636319,0.597113,-0.0103201
0.116338,0.0164541,0.0,0.636261,0.607345,-0.0106632
0.116338,0.0167736,0.0,0.636202,0.617491,-0.0110026
0.116338,0.0170931,0.0,0.636141,0.627606,-0.0113497
0.116338,0.0174126,0.0,0.63608,0.637661,-0.0116913
0.116338,0.0177321,0.0,0.636017,0.647657,-0.0120414
0.116338,0.0180516,0.0,0.635954,0.657646,-0.0123909
0.116338,0.0183711,0.0,0.635888,0.667504,-0.0127365
0.116338,0.0186906,0.0,0.635822,0.677374,-0.0130886
0.116338,0.0190101,0.0,0.635755,0.687158,-0.0134335
0.116338,0.0193296,0.0,0.635685,0.696898,-0.0137863
0.116338,0.0196491,0.0,0.635615,0.706639,-0.0141391
0.116338,0.0199686,0.0,0.635542,0.716236,-0.0144832
0.116338,0.020288,0.0,0.635468,0.725842,-0.0148352
0.116338,0.0206075,0.0,0.635394,0.735423,-0.0151848
0.116338,0.020927,0.0,0.635316,0.744867,-0.0155282
0.116338,0.0212465,0.0,0.635238,0.754331,-0.0158778
0.116338,0.021566,0.0,0.635159,0.763753,-0.0162231
0.116338,0.0218855,0.0,0.635077,0.77305,-0.0165632
0.116338,0.022205,0.0,0.634994,0.782364,-0.0169086
0.116338,0.0225245,0.0,0.63491,0.79169,-0.0172525
0.116338,0.022844,0.0,0.634819,0.801153,-0.0175966
0.116338,0.0231635,0.0,0.634727,0.810647,-0.0179483
0.116338,0.023483,0.0,0.634636,0.820142,-0.0183
0.116338,0.0238025,0.0,0.634545,0.828947,-0.0186148
0.116338,0.024122,0.0,0.634452,0.837691,-0.0189362
0.116338,0.0244415,0.0,0.63436,0.846437,-0.0192575
0.116338,0.024761,0.0,0.634267,0.855182,-0.0195788
0.116338,0.0250805,0.0,0.634167,0.863895,-0.0198845
0.116338,0.0254,0.0,0.634066,0.872668,-0.0202015
0.11696,0.00015975,0.0,0.637887,0.00685408,-1.26758e-06
0.11696,0.00047925,0.0,0.637839,0.0204723,-1.13495e-05
0.11696,0.00079874,0.0,0.63779,0.0340118,-3.1422e-05
0.11696,0.00111824,0.0,0.637742,0.0474713,-6.13123e-05
0.11696,0.00143774,0.0,0.637695,0.0608516,-0.000101014
0.11696,0.00175723,0.0,0.637648,0.0741488,-0.000150462
0.11696,0.00207673,0.0,0.637601,0.0873755,-0.000209372
0.11696,0.00239623,0.0,0.637555,0.100526,-0.00027772
0.11696,0.00271572,0.0,0.63751,0.113592,-0.000355609
0.11696,0.00303522,0.0,0.637464,0.126582,-0.000442618
0.11696,0.00335472,0.0,0.637419,0.139491,-0.000539042
0.11696,0.00367421,0.0,0.637373,0.152325,-0.000644417
0.11696,0.00399371,0.0,0.63733,0.165085,-0.000759167
0.11696,0.00431321,0.0,0.637286,0.177775,-0.000881532
0.11696,0.0046327,0.0,0.637241,0.190381,-0.00101385
0.11696,0.0049522,0.0,0.6372,0.202497,-0.0011484
0.11696,0.0052717,0.0,0.637158,0.214413,-0.00129051
0.11696,0.00559119,0.0,0.637116,0.226882,-0.00144776
0.11696,0.00591069,0.0,0.637072,0.239325,-0.0016137
0.11696,0.00623019,0.0,0.63703,0.251525,-0.00178626
0.11696,0.00654969,0.0,0.636988,0.26367,-0.00196513
0.11696,0.00686918,0.0,0.636945,0.275731,-0.00215384
0.11696,0.00718868,0.0,0.636904,0.287735,-0.00234669
0.11696,0.00750818,0.0,0.636861,0.299659,-0.00255139
0.11696,0.00782767,0.0,0.63682,0.311516,-0.00275917
0.11696,0.00814717,0.0,0.636777,0.323314,-0.00297776
0.11696,0.00846667,0.0,0.636735,0.335023,-0.00320047
0.11696,0.00878616,0.0,0.636693,0.346686,-0.00343144
0.11696,0.00910566,0.0,0.63665,0.358265,-0.00366861
0.11696,0.00942516,0.0,0.636608,0.369794,-0.0039111
0.11696,0.00974465,0.0,0.636565,0.381246,-0.00416229
0.11696,0.0100641,0.0,0.636522,0.392642,-0.00441545
0.11696,0.0103836,0.0,0.636478,0.403971,-0.00468017
0.11696,0.0107031,0.0,0.636435,0.415233,-0.00494387
0.11696,0.0110226,0.0,0.63639,0.426442,-0.00522084
0.11696,0.0113421,0.0,0.636346,0.437571,-0.00549587
0.11696,0.0116616,0.0,0.6363,0.448665,-0.0057828
0.11696,0.0119811,0.0,0.636255,0.459663,-0.0060683
0.11696,0.0123006,0.0,0.636209,0.470634,-0.00636374
0.11696,0.0126201,0.0,0.636162,0.481516,-0.00665964
0.11696,0.0129396,0.0,0.636115,0.492312,-0.00696138
0.11696,0.0132591,0.0,0.636068,0.502851,-0.0072602
0.11696,0.0135786,0.0,0.63602,0.513532,-0.00756883
0.11696,0.0138981,0.0,0.635968,0.524541,-0.00789395
0.11696,0.0142176,0.0,0.635918,0.535305,-0.00821355
0.11696,0.0145371,0.0,0.635866,0.545865,-0.00853824
0.11696,0.0148566,0.0,0.635814,0.556347,-0.00885749
0.11696,0.0151761,0.0,0.635761,0.566801,-0.00918989
0.11696,0.0154956,0.0,0.635707,0.577166,-0.00951397
0.11696,0.0158151,0.0,0.635651,0.58751,-0.00985194
0.11696,0.0161346,0.0,0.635595,0.597766,-0.0101815
0.11696,0.0164541,0.0,0.635538,0.607996,-0.0105226
0.11696,0.0167736,0.0,0.635479,0.618154,-0.0108583
0.11696,0.0170931,0.0,0.635419,0.628263,-0.0111999
0.11696,0.0174126,0.0,0.635359,0.638339,-0.0115431
0.11696,0.0177321,0.0,0.635297,0.648316,-0.011882
0.11696,0.0180516,0.0,0.635233,0.658311,-0.0122321
0.11696,0.0183711,0.0,0.635169,0.668166,-0.0125681
0.11696,0.0186906,0.0,0.635103,0.678035,-0.0129192
0.11696,0.0190101,0.0,0.635036,0.687843,-0.0132649
0.11696,0.0193296,0.0,0.634967,0.697557,-0.0136065
0.11696,0.0196491,0.0,0.634897,0.707298,-0.0139593
0.11696,0.0199686,0.0,0.634826,0.716906,-0.0142983
0.11696,0.020288,0.0,0.634752,0.726496,-0.0146447
0.11696,0.0206075,0.0,0.634678,0.736101,-0.0149967
0.11696,0.020927,0.0,0.634602,0.745521,-0.0153293
0.11696,0.0212465,0.0,0.634524,0.754977,-0.0156763
0.11696,0.021566,0.0,0.634446,0.76444,-0.0160259
0.11696,0.0218855,0.0,0.634365,0.773691,-0.0163529
0.11696,0.022205,0.0,0.634282,0.782998,-0.0166958
0.11696,0.0225245,0.0,0.634199,0.792312,-0.0170412
0.11696,0.022844,0.0,0.63411,0.801718,-0.0173748
0.11696,0.0231635,0.0,0.634019,0.811189,-0.0177209
0.11696,0.023483,0.0,0.633927,0.820684,-0.0180726
0.11696,0.0238025,0.0,0.633836,0.829643,-0.0183931
0.11696,0.024122,0.0,0.633746,0.83833,-0.0187006
0.11696,0.0244415,0.0,0.633653,0.847075,-0.0190219
0.11696,0.024761,0.0,0.633561,0.85582,-0.0193432
0.11696,0.0250805,0.0,0.633463,0.864521,-0.0196484
0.11696,0.0254,0.0,0.633363,0.873223,-0.019951
0.117583,0.00015975,0.0,0.637134,0.00686412,-1.25167e-06
0.117583,0.00047925,0.0,0.637086,0.0205026,-1.11963e-05
0.117583,0.00079874,0.0,0.637038,0.0340634,-3.09661e-05
0.117583,0.00111824,0.0,0.636991,0.0475372,-6.05235e-05
0.117583,0.00143774,0.0,0.636944,0.0609358,-9.97056e-05
0.117583,0.00175723,0.0,0.636897,0.0742564,-0.000148353
0.117583,0.00207673,0.0,0.636852,0.0874962,-0.000206616
0.117583,0.00239623,0.0,0.636806,0.100662,-0.000274164
0.117583,0.00271572,0.0,0.636762,0.113748,-0.00035091
0.117583,0.00303522,0.0,0.636717,0.126754,-0.000436894
0.117583,0.00335472,0.0,0.636672,0.139683,-0.000531762
0.117583,0.00367421,0.0,0.636628,0.15254,-0.000635299
0.117583,0.00399371,0.0,0.636585,0.165324,-0.000747601
0.117583,0.00431321,0.0,0.636541,0.178016,-0.00086982
0.117583,0.0046327,0.0,0.636498,0.190647,-0.000999214
0.117583,0.0049522,0.0,0.636457,0.202786,-0.001133
0.117583,0.0052717,0.0,0.636416,0.214724,-0.00127239
0.117583,0.00559119,0.0,0.636374,0.227192,-0.00142669
0.117583,0.00591069,0.0,0.636331,0.239652,-0.00159124
0.117583,0.00623019,0.0,0.63629,0.251877,-0.00175959
0.117583,0.00654969,0.0,0.636248,0.264024,-0.00193836
0.117583,0.00686918,0.0,0.636206,0.276109,-0.0021225
0.117583,0.00718868,0.0,0.636165,0.288115,-0.0023153
0.117583,0.00750818,0.0,0.636123,0.300063,-0.00251508
0.117583,0.00782767,0.0,0.636082,0.31193,-0.00272098
0.117583,0.00814717,0.0,0.63604,0.323743,-0.00293616
0.117583,0.00846667,0.0,0.635999,0.335472,-0.00315429
0.117583,0.00878616,0.0,0.635957,0.347142,-0.00338432
0.117583,0.00910566,0.0,0.635915,0.35874,-0.00361553
0.117583,0.00942516,0.0,0.635873,0.370273,-0.00385816
0.117583,0.00974465,0.0,0.635831,0.381743,-0.00410307
0.117583,0.0100641,0.0,0.635788,0.393143,-0.00435644
0.117583,0.0103836,0.0,0.635745,0.404488,-0.00461455
0.117583,0.0107031,0.0,0.635702,0.415757,-0.00487785
0.117583,0.0110226,0.0,0.635658,0.426979,-0.00514858
0.117583,0.0113421,0.0,0.635614,0.438119,-0.00542104
0.117583,0.0116616,0.0,0.635569,0.449222,-0.00570373
0.117583,0.0119811,0.0,0.635525,0.460233,-0.00598459
0.117583,0.0123006,0.0,0.635478,0.471215,-0.00627812
0.117583,0.0126201,0.0,0.635433,0.482104,-0.00656703
0.117583,0.0129396,0.0,0.635386,0.49293,-0.00686917
0.117583,0.0132591,0.0,0.63534,0.503478,-0.00715999
0.117583,0.0135786,0.0,0.635291,0.514112,-0.00746794
0.117583,0.0138981,0.0,0.635241,0.525117,-0.00778457
0.117583,0.0142176,0.0,0.63519,0.53593,-0.00810645
0.117583,0.0145371,0.0,0.63514,0.546489,-0.00842255
0.117583,0.0148566,0.0,0.635088,0.556985,-0.00874313
0.117583,0.0151761,0.0,0.635035,0.567435,-0.00906633
0.117583,0.0154956,0.0,0.634981,0.577816,-0.00939193
0.117583,0.0158151,0.0,0.634927,0.588153,-0.00972007
0.117583,0.0161346,0.0,0.634871,0.598427,-0.0100513
