y,Ux,Uy,p
0.111581,0.179797,-0.000692985,-0.0478868
0.11206,0.147734,-0.000483083,-0.0478897
0.112458,0.121167,-0.0003338,-0.0478925
0.11279,0.0991611,-0.00022863,-0.0478951
0.113065,0.0809315,-0.000155164,-0.0478974
0.113294,0.0658262,-0.000104254,-0.0478994
0.113484,0.0533049,-6.92516e-05,-0.0479012
0.113643,0.0429215,-4.5383e-05,-0.0479027
0.113774,0.0343077,-2.9254e-05,-0.047904
0.113884,0.0271596,-1.84692e-05,-0.0479051
0.113975,0.0212259,-1.13498e-05,-0.047906
0.11405,0.016299,-6.72636e-06,-0.0479067
0.114113,0.0122072,-3.78875e-06,-0.0479074
0.114165,0.00880822,-1.97898e-06,-0.0479079
0.114209,0.00598437,-9.15951e-07,-0.0479084
0.114245,0.003638,-3.42531e-07,-0.0479088
0.114275,0.00168816,-8.09986e-08,-0.0479091
0.1143,0.0,0.0,-0.0479093
