y,Ux,Uy,p
0.113683,0.02365,1.06424e-05,-0.00670021
0.113793,0.0194153,7.17455e-06,-0.00670026
0.113885,0.0158718,4.77345e-06,-0.00670036
0.113963,0.0129036,3.12253e-06,-0.00670051
0.114028,0.0104149,1.99694e-06,-0.0067007
0.114082,0.00832613,1.23769e-06,-0.00670093
0.114128,0.00657143,7.3271e-07,-0.0067012
0.114167,0.00509597,4.0327e-07,-0.00670149
0.114199,0.00385415,1.9406e-07,-0.00670181
0.114227,0.00280798,6.5678e-08,-0.00670216
0.11425,0.00192582,-9.47423e-09,-0.00670253
0.11427,0.00118124,-4.52041e-08,-0.00670289
0.114286,0.000552196,-3.96806e-08,-0.00670319
0.1143,0.0,0.0,-0.00670954
